amount,log_amount,amount_zscore,amount_vs_user_avg,amount_vs_user_std,is_high_amount,is_very_high_amount,user_tx_count,user_tx_last_hour,user_tx_last_day,velocity_ratio,hour,day_of_week,is_weekend,is_night,is_business_hours,merchant_risk_score,is_high_risk_location,is_high_risk_category,is_new_merchant,amount_x_merchant_risk,amount_x_night,is_fraud,user_id,merchant,category,location
695.51,6.5461,1.1138,-1.2788,0.2285,0,0,205,15,18,0.7096,8,0,0,0,0,0.01,1,0,1,0.0111,0.0,0,USR-0145,McDonald's,clothing,anonymous
940.92,6.8479,1.7273,-1.0707,-0.3827,0,0,130,6,14,0.9651,0,0,0,1,0,0.7228,1,1,1,1.2485,1.7273,1,USR-0112,PawnShop Plus,travel,anonymous
1095.88,7.0002,2.1147,0.5524,3.1869,1,0,86,9,12,1.1685,2,2,0,1,0,0.2635,1,0,1,0.5572,2.1147,0,USR-0047,Uber,food,Unknown Location
357.14,5.8809,0.2678,0.8163,5.8194,0,0,119,15,15,1.5604,2,2,0,1,0,0.01,1,0,0,0.0027,0.2678,0,USR-0151,Target,healthcare,offshore
938.55,6.8454,1.7214,2.0651,3.6609,0,0,209,5,10,0.955,7,0,0,0,0,0.017,1,0,0,0.0293,0.0,0,USR-0085,Amazon,healthcare,anonymous
832.8,6.726,1.457,1.6281,4.1296,0,0,49,2,5,1.9005,5,1,0,1,0,0.3251,1,0,0,0.4737,1.457,0,USR-0142,Amazon,clothing,offshore
294.79,5.6896,0.112,-3.4618,-0.8337,0,0,134,4,7,0.832,8,3,0,0,0,0.3962,1,0,1,0.0444,0.0,1,USR-0066,Uber,clothing,Unknown Location
1286.48,7.1604,2.5912,3.1131,-1.192,1,0,70,0,14,1.6881,0,3,0,1,0,0.01,0,1,1,0.0259,2.5912,0,USR-0075,Shell Gas,crypto,"Austin, US"
403.35,6.0023,0.3834,1.7946,-0.3302,0,0,149,9,17,1.3909,1,0,0,1,0,0.03,0,1,0,0.0115,0.3834,0,USR-0179,Netflix,electronics,"Seattle, US"
530.58,6.2759,0.7015,2.1226,-0.777,0,0,21,1,5,1.8778,2,3,0,1,0,0.372,0,1,1,0.261,0.7015,0,USR-0103,Shell Gas,electronics,"Chicago, US"
451.4,6.1146,0.5035,2.7244,-0.8627,0,0,60,4,5,0.526,16,1,0,0,1,0.4603,0,1,1,0.2318,0.0,0,USR-0166,Walmart,travel,"Chicago, US"
998.09,6.9068,1.8702,-1.3093,-0.0289,0,0,112,14,9,0.7995,15,5,1,0,0,0.4494,0,1,1,0.8405,0.0,0,USR-0192,Shell Gas,travel,"New York, US"
912.19,6.8169,1.6555,-4.5798,1.5878,0,0,176,0,6,2.4746,3,6,1,1,0,0.5613,1,1,1,0.9292,1.6555,1,USR-0038,Unknown Vendor,travel,Unknown Location
454.69,6.1218,0.5117,-2.3878,1.9526,0,0,105,0,7,0.5316,4,2,0,1,0,0.99,1,0,1,0.5066,0.5117,1,USR-0050,Unknown Vendor,retail,offshore
922.18,6.8278,1.6804,1.2353,-3.5078,0,0,88,9,11,2.0178,4,3,0,1,0,0.098,0,0,1,0.1647,1.6804,0,USR-0098,Uber,retail,"Seattle, US"
788.14,6.6709,1.3454,3.5292,-6.0576,0,0,137,1,11,1.72,0,5,1,1,0,0.01,1,0,1,0.0135,1.3454,0,USR-0082,Amazon,utilities,offshore
1409.55,7.2517,2.8989,1.5951,1.364,1,0,28,9,4,2.1274,6,2,0,0,0,0.4717,0,1,0,1.3674,0.0,0,USR-0030,McDonald's,crypto,"New York, US"
469.55,6.1539,0.5489,0.0028,-1.7871,0,0,23,7,7,2.4587,14,4,0,0,1,0.4757,0,0,0,0.2611,0.0,0,USR-0079,Starbucks,utilities,"San Francisco, US"
182.7,5.2133,-0.1683,0.6964,-3.5394,0,0,225,15,16,0.9573,23,2,0,1,0,0.01,0,1,1,-0.0017,-0.1683,0,USR-0091,Amazon,gambling,"San Francisco, US"
632.9,6.4519,0.9572,0.491,-3.7925,0,0,98,3,3,0.8197,4,3,0,1,0,0.2408,0,0,1,0.2305,0.9572,0,USR-0179,Netflix,healthcare,"New York, US"
236.59,5.4705,-0.0335,-1.1633,-1.5583,0,0,74,15,14,1.8666,12,1,0,0,1,0.0352,0,0,0,-0.0012,-0.0,0,USR-0191,Walmart,food,"Chicago, US"
929.46,6.8357,1.6986,3.3141,3.6078,0,0,190,9,4,1.7395,1,4,0,1,0,0.0614,1,0,1,0.1043,1.6986,0,USR-0052,Netflix,healthcare,anonymous
1619.69,7.3906,3.4242,1.9037,-2.0708,1,0,99,3,5,0.7591,4,3,0,1,0,0.2566,0,0,0,0.8786,3.4242,0,USR-0166,Uber,utilities,"Seattle, US"
849.04,6.7453,1.4976,-0.5877,0.8538,0,0,66,5,4,1.6576,6,1,0,0,0,0.7056,0,0,1,1.0567,0.0,1,USR-0079,PawnShop Plus,utilities,"Austin, US"
415.79,6.0326,0.4145,4.023,-2.6789,0,0,59,15,31,1.3231,10,1,0,0,1,0.9235,0,0,0,0.3828,0.0,0,USR-0030,PawnShop Plus,healthcare,"San Francisco, US"
950.8,6.8584,1.752,2.8378,1.3936,0,0,153,3,11,1.3488,7,1,0,0,0,0.2545,1,0,0,0.4459,0.0,0,USR-0106,Target,utilities,offshore
1020.1,6.9286,1.9252,0.7336,-3.1312,1,0,26,15,16,0.7287,0,1,0,1,0,0.99,1,0,1,1.9059,1.9252,1,USR-0051,Wire Transfer Co,retail,Unknown Location
883.54,6.7851,1.5838,-0.0999,3.8832,0,0,54,11,6,1.8155,0,1,0,1,0,0.0178,1,0,0,0.0282,1.5838,0,USR-0081,Starbucks,retail,anonymous
1030.91,6.9392,1.9523,-4.6406,0.7415,1,0,97,1,7,1.7411,6,5,1,0,0,0.6762,1,0,1,1.3201,0.0,1,USR-0133,CryptoBridge,utilities,Unknown Location
1055.19,6.9624,2.013,2.1995,1.478,1,0,166,3,7,1.9799,2,3,0,1,0,0.2248,1,0,0,0.4525,2.013,0,USR-0029,Target,utilities,anonymous
435.65,6.0791,0.4641,2.2551,-3.3087,0,0,85,5,13,1.1547,4,1,0,1,0,0.2898,0,0,0,0.1345,0.4641,0,USR-0132,Uber,retail,"San Francisco, US"
1036.44,6.9445,1.9661,-2.1288,-0.7259,1,0,136,0,11,0.5202,4,4,0,1,0,0.3295,1,0,0,0.6478,1.9661,1,USR-0138,Uber,utilities,anonymous
1033.79,6.942,1.9595,3.4431,2.6042,1,0,89,14,10,1.0169,4,5,1,1,0,0.7936,0,1,0,1.5551,1.9595,0,USR-0184,PawnShop Plus,electronics,"Chicago, US"
1636.87,7.4012,3.4672,-0.6352,1.5213,1,0,46,15,19,1.0121,1,6,1,1,0,0.0784,0,1,1,0.2718,3.4672,0,USR-0145,Shell Gas,travel,"Chicago, US"
803.1,6.6897,1.3828,0.5546,-3.9443,0,0,49,15,29,1.5415,1,4,0,1,0,0.4859,1,0,0,0.6719,1.3828,0,USR-0074,Target,healthcare,Unknown Location
764.45,6.6405,1.2861,-0.6185,1.1286,0,0,88,6,11,0.7863,10,4,0,0,1,0.3365,0,1,1,0.4328,0.0,0,USR-0017,Walmart,crypto,"New York, US"
377.13,5.9352,0.3178,-2.3779,-1.6747,0,0,59,15,17,0.5838,11,2,0,0,1,0.1765,0,1,1,0.0561,0.0,0,USR-0084,Target,gambling,"Seattle, US"
1814.36,7.504,3.9109,1.1364,-0.3917,1,0,108,0,7,0.7724,7,4,0,0,0,0.133,0,1,0,0.5201,0.0,0,USR-0069,Walmart,crypto,"Chicago, US"
917.03,6.8222,1.6676,-1.0324,-3.4167,0,0,246,15,5,0.8225,11,5,1,0,0,0.01,0,0,1,0.0167,0.0,0,USR-0034,Uber,healthcare,"Austin, US"
385.84,5.958,0.3396,1.2944,0.4609,0,0,46,14,17,0.7406,0,2,0,1,0,0.4331,1,0,0,0.1471,0.3396,1,USR-0006,Target,food,anonymous
486.19,6.1887,0.5905,-0.3325,1.8791,0,0,27,0,7,1.3421,8,0,0,0,0,0.01,0,1,0,0.0059,0.0,1,USR-0053,Netflix,electronics,"Austin, US"
352.47,5.8678,0.2562,-1.142,-1.496,0,0,179,15,20,3.1099,12,6,1,0,0,0.252,0,1,1,0.0646,0.0,0,USR-0194,McDonald's,travel,"New York, US"
530.03,6.2748,0.7001,-5.7065,2.7936,0,0,103,6,16,0.9057,9,3,0,0,1,0.8134,0,1,1,0.5695,0.0,1,USR-0126,Wire Transfer Co,travel,"New York, US"
541.4,6.296,0.7285,2.275,-5.1529,0,0,177,6,13,3.0116,6,5,1,0,0,0.392,0,0,1,0.2856,0.0,0,USR-0043,Uber,utilities,"Austin, US"
809.22,6.6973,1.398,1.5142,-1.512,0,0,100,15,17,1.9318,6,2,0,0,0,0.99,0,0,1,1.384,0.0,1,USR-0115,CryptoBridge,healthcare,"Seattle, US"
898.22,6.8015,1.6206,-0.2236,1.9057,0,0,58,6,11,1.3374,1,3,0,1,0,0.7197,0,1,1,1.1663,1.6206,0,USR-0111,Wire Transfer Co,crypto,"New York, US"
581.32,6.367,0.8283,0.3479,-1.1633,0,0,113,9,12,0.9776,12,4,0,0,1,0.2959,0,1,1,0.2451,0.0,0,USR-0151,Walmart,electronics,"New York, US"
580.97,6.3664,0.8274,-0.6728,-1.5392,0,0,24,15,18,0.7743,23,1,0,1,0,0.99,0,0,1,0.8191,0.8274,1,USR-0183,Wire Transfer Co,utilities,"Austin, US"
1418.56,7.2581,2.9214,-1.6596,7.5253,1,0,87,13,5,1.9835,4,5,1,1,0,0.01,1,0,0,0.0292,2.9214,0,USR-0080,Netflix,clothing,offshore
239.49,5.4827,-0.0263,2.8869,-3.7699,0,0,116,7,17,0.8393,1,0,0,1,0,0.2991,0,0,0,-0.0079,-0.0263,0,USR-0095,Walmart,healthcare,"Seattle, US"
1415.89,7.2562,2.9147,2.9705,2.1832,1,0,52,7,11,2.4796,6,5,1,0,0,0.8454,1,1,0,2.4641,0.0,0,USR-0118,Unknown Vendor,gambling,offshore
86.61,4.4729,-0.4085,-3.8632,-2.573,0,0,112,8,10,0.83,5,2,0,1,0,0.99,1,1,0,-0.4044,-0.4085,1,USR-0144,Wire Transfer Co,travel,offshore
163.92,5.1055,-0.2152,2.6507,-0.0809,0,0,62,15,26,1.3253,8,5,1,0,0,0.4477,1,0,0,-0.0963,-0.0,0,USR-0008,Target,retail,anonymous
117.99,4.779,-0.33,1.917,0.985,0,0,21,10,21,1.1761,13,4,0,0,1,0.4557,1,0,0,-0.1504,-0.0,0,USR-0132,McDonald's,healthcare,offshore
1348.2,7.2073,2.7455,0.5663,4.6265,1,0,26,1,12,1.8016,18,1,0,0,0,0.3165,0,1,1,0.869,0.0,0,USR-0104,Uber,electronics,"Seattle, US"
401.51,5.9977,0.3788,-0.8182,1.7344,0,0,77,15,6,1.3912,5,2,0,1,0,0.01,0,0,0,0.0038,0.3788,0,USR-0132,Starbucks,utilities,"San Francisco, US"
95.0,4.5643,-0.3875,2.8412,-0.0006,0,0,34,5,6,1.5067,23,0,0,1,0,0.1442,0,0,0,-0.0559,-0.3875,0,USR-0184,Walmart,clothing,"Chicago, US"
874.83,6.7752,1.5621,0.3616,2.4842,0,0,66,10,13,0.9804,1,0,0,1,0,0.6549,1,1,1,1.023,1.5621,1,USR-0025,Unknown Vendor,gambling,offshore
94.08,4.5547,-0.3898,0.5478,-1.9944,0,0,126,12,15,0.6167,17,6,1,0,0,0.4153,1,0,0,-0.1619,-0.0,0,USR-0195,Amazon,clothing,offshore
1627.01,7.3951,3.4425,2.0596,-0.7111,1,0,85,0,12,1.5961,11,2,0,0,1,0.5039,0,1,1,1.7347,0.0,0,USR-0096,Amazon,travel,"New York, US"
201.85,5.3125,-0.1204,0.8254,-0.7458,0,0,29,4,8,0.8215,3,0,0,1,0,0.471,0,0,0,-0.0567,-0.1204,0,USR-0195,Netflix,food,"Austin, US"
364.9,5.9024,0.2872,-0.3125,-2.5376,0,0,93,15,12,1.0039,2,2,0,1,0,0.01,0,0,1,0.0029,0.2872,0,USR-0155,Netflix,clothing,"New York, US"
127.79,4.8582,-0.3055,-1.032,-2.2371,0,0,83,15,20,1.2569,3,4,0,1,0,0.0889,0,0,1,-0.0272,-0.3055,0,USR-0093,Target,food,"San Francisco, US"
260.14,5.5651,0.0253,2.2661,-2.1411,0,0,47,0,19,1.5602,9,2,0,0,1,0.0792,0,1,1,0.002,0.0,0,USR-0160,McDonald's,gambling,"New York, US"
1257.03,7.1373,2.5176,2.2102,4.0455,1,0,169,1,7,0.6226,1,3,0,1,0,0.3648,1,1,0,0.9184,2.5176,0,USR-0178,Uber,crypto,offshore
693.07,6.5426,1.1077,0.6809,-0.4617,0,0,20,2,7,1.4165,21,1,0,0,0,0.6313,1,0,1,0.6993,0.0,1,USR-0061,Unknown Vendor,food,offshore
97.96,4.5947,-0.3801,-0.1602,-2.8943,0,0,80,6,3,0.9884,3,0,0,1,0,0.5127,0,0,1,-0.1949,-0.3801,0,USR-0122,Amazon,healthcare,"Chicago, US"
135.98,4.9198,-0.2851,0.2195,2.1821,0,0,26,8,20,1.0245,6,2,0,0,0,0.1968,0,1,1,-0.0561,-0.0,0,USR-0051,Netflix,crypto,"Chicago, US"
1071.05,6.9773,2.0526,1.3036,4.3259,1,0,99,15,9,1.6888,9,0,0,0,1,0.01,1,0,0,0.0205,0.0,0,USR-0147,Shell Gas,healthcare,anonymous
494.53,6.2056,0.6113,-0.8183,-3.0049,0,0,81,15,3,0.8835,2,3,0,1,0,0.4217,0,0,1,0.2578,0.6113,0,USR-0021,Shell Gas,utilities,"New York, US"
96.65,4.5814,-0.3834,2.9705,-2.2657,0,0,127,15,17,0.8515,6,0,0,0,0,0.6764,0,0,0,-0.2593,-0.0,0,USR-0005,Unknown Vendor,food,"New York, US"
347.13,5.8526,0.2428,-0.3239,2.8892,0,0,44,3,3,1.1795,11,0,0,0,1,0.6317,1,0,0,0.1534,0.0,1,USR-0092,Wire Transfer Co,retail,offshore
1572.58,7.3611,3.3064,-2.1977,0.7328,1,0,149,12,19,0.5495,8,5,1,0,0,0.99,1,1,1,3.2733,0.0,1,USR-0170,Wire Transfer Co,electronics,offshore
1635.44,7.4003,3.4636,3.1246,-0.699,1,0,113,15,5,0.8321,0,2,0,1,0,0.4597,0,1,0,1.5922,3.4636,0,USR-0061,Amazon,travel,"Chicago, US"
389.45,5.9673,0.3486,-2.6419,1.0838,0,0,91,15,5,1.8926,7,6,1,0,0,0.5784,0,1,1,0.2016,0.0,0,USR-0022,Casino Royal,crypto,"Austin, US"
1846.11,7.5214,3.9903,2.2506,1.967,1,0,51,5,8,1.2048,4,3,0,1,0,0.01,1,0,0,0.0399,3.9903,0,USR-0149,Netflix,food,Unknown Location
784.99,6.6669,1.3375,-0.6614,0.3662,0,0,128,0,4,0.5882,1,1,0,1,0,0.0373,1,1,1,0.0499,1.3375,0,USR-0070,Walmart,electronics,offshore
569.37,6.3463,0.7984,-0.8946,-0.2778,0,0,129,6,15,0.6984,3,3,0,1,0,0.5341,1,0,1,0.4264,0.7984,1,USR-0001,Netflix,clothing,anonymous
580.74,6.366,0.8268,2.515,-3.4199,0,0,219,9,14,1.8853,8,6,1,0,0,0.01,0,1,1,0.0083,0.0,0,USR-0133,Uber,electronics,"New York, US"
1183.63,7.0772,2.3341,1.555,-1.1964,1,0,105,8,8,1.9456,5,0,0,1,0,0.2857,0,0,1,0.6669,2.3341,0,USR-0012,Netflix,retail,"Austin, US"
1653.25,7.4111,3.5081,2.3132,0.4785,1,0,42,12,13,2.2074,3,5,1,1,0,0.8738,0,1,1,3.0654,3.5081,0,USR-0090,PawnShop Plus,travel,"Seattle, US"
1756.19,7.4715,3.7655,0.8716,0.7999,1,0,132,9,19,1.3076,6,2,0,0,0,0.5513,1,0,0,2.0759,0.0,0,USR-0046,PawnShop Plus,utilities,anonymous
1880.61,7.5399,4.0765,-0.1003,3.5728,1,0,111,10,3,2.2991,0,4,0,1,0,0.4304,0,1,0,1.7545,4.0765,1,USR-0034,Target,electronics,"Austin, US"
738.63,6.6062,1.2216,0.5057,1.4884,0,0,55,0,5,0.6005,0,0,0,1,0,0.2803,1,0,0,0.3424,1.2216,0,USR-0177,Walmart,food,Unknown Location
1203.77,7.094,2.3844,5.3694,3.1471,1,0,132,15,20,1.612,0,1,0,1,0,0.7423,1,1,0,1.7699,2.3844,0,USR-0078,CryptoBridge,crypto,offshore
960.03,6.868,1.7751,0.574,-0.1344,0,0,147,1,10,0.5275,6,0,0,0,0,0.3829,1,1,0,0.6797,0.0,0,USR-0045,Shell Gas,gambling,Unknown Location
1337.41,7.1992,2.7185,-3.119,-2.8772,1,0,171,15,9,1.7798,12,1,0,0,1,0.1522,0,1,1,0.4138,0.0,0,USR-0155,Netflix,crypto,"Chicago, US"
1071.88,6.9781,2.0547,3.1542,-3.7964,1,0,148,14,15,0.7532,19,2,0,0,0,0.01,0,0,1,0.0205,0.0,0,USR-0073,Target,clothing,"Austin, US"
420.26,6.0433,0.4256,1.8581,1.4938,0,0,73,0,9,1.3524,16,0,0,0,1,0.4881,0,1,1,0.2077,0.0,0,USR-0026,Walmart,electronics,"Austin, US"
1019.58,6.9281,1.924,1.8373,-2.9127,1,0,139,1,3,0.5839,5,4,0,1,0,0.523,1,1,1,1.0063,1.924,0,USR-0047,Amazon,gambling,Unknown Location
88.56,4.4949,-0.4036,0.3453,-1.4133,0,0,79,14,11,1.6022,17,4,0,0,1,0.01,0,1,1,-0.004,-0.0,0,USR-0121,Netflix,travel,"Seattle, US"
142.96,4.9695,-0.2676,-0.0911,2.5574,0,0,62,7,10,1.8732,11,1,0,0,1,0.1218,0,0,0,-0.0326,-0.0,0,USR-0056,Uber,utilities,"Chicago, US"
2252.67,7.7203,5.0067,0.0999,0.9972,1,0,125,2,10,0.9983,1,2,0,1,0,0.5561,0,0,1,2.7842,5.0067,1,USR-0094,Unknown Vendor,healthcare,"New York, US"
787.24,6.6698,1.3431,-1.173,-1.7144,0,0,182,15,11,1.0652,2,0,0,1,0,0.1108,0,0,1,0.1488,1.3431,0,USR-0107,Netflix,food,"San Francisco, US"
898.91,6.8023,1.6223,1.9577,1.1143,0,0,133,7,15,1.6351,3,0,0,1,0,0.5871,1,0,0,0.9525,1.6223,0,USR-0063,Unknown Vendor,utilities,offshore
990.9,6.8996,1.8522,1.9052,-1.8287,0,0,156,1,10,1.7979,0,2,0,1,0,0.3596,0,0,0,0.6661,1.8522,0,USR-0048,Target,healthcare,"Chicago, US"
181.59,5.2072,-0.171,0.6626,-1.0478,0,0,86,9,6,0.5204,3,2,0,1,0,0.0154,0,1,1,-0.0026,-0.171,0,USR-0061,McDonald's,gambling,"Austin, US"
2085.85,7.6434,4.5896,2.3098,-1.1467,1,0,52,1,12,0.6344,15,1,0,0,1,0.1663,0,1,1,0.7633,0.0,1,USR-0081,Starbucks,gambling,"Chicago, US"
1058.21,6.9653,2.0205,-4.8246,2.3272,1,0,108,1,17,2.1735,9,2,0,0,1,0.4257,1,0,1,0.8601,0.0,1,USR-0026,Target,food,Unknown Location
896.96,6.8001,1.6174,2.2189,-0.0053,0,0,139,10,19,2.4878,1,0,0,1,0,0.377,1,0,0,0.6098,1.6174,0,USR-0036,Amazon,utilities,Unknown Location
314.92,5.7555,0.1623,1.9302,5.2091,0,0,37,13,20,1.5976,13,1,0,0,1,0.01,1,0,0,0.0016,0.0,0,USR-0001,Starbucks,retail,anonymous
819.02,6.7093,1.4226,-1.5041,-0.8251,0,0,40,6,6,0.9476,3,4,0,1,0,0.5091,0,1,1,0.7242,1.4226,0,USR-0008,McDonald's,electronics,"San Francisco, US"
159.1,5.0758,-0.2272,-0.3524,-0.2739,0,0,79,11,19,1.718,5,0,0,1,0,0.4365,1,0,0,-0.0992,-0.2272,0,USR-0113,Shell Gas,clothing,offshore
1616.99,7.3889,3.4175,0.7504,-1.3617,1,0,115,6,17,0.8712,15,0,0,0,1,0.01,1,1,1,0.0342,0.0,0,USR-0099,Netflix,travel,offshore
1213.56,7.1021,2.4089,-3.0362,2.1744,1,0,175,12,4,1.8342,7,3,0,0,0,0.2744,0,0,0,0.661,0.0,1,USR-0180,Target,healthcare,"San Francisco, US"
719.7,6.5802,1.1742,1.237,-3.7009,0,0,189,11,5,1.0299,11,4,0,0,1,0.1412,0,0,1,0.1658,0.0,0,USR-0047,Netflix,retail,"Seattle, US"
81.04,4.4072,-0.4224,2.2467,-1.3437,0,0,59,13,6,0.6814,7,3,0,0,0,0.7446,1,1,1,-0.3145,-0.0,0,USR-0127,CryptoBridge,crypto,offshore
229.34,5.4396,-0.0516,1.5623,-2.2866,0,0,41,11,6,1.1723,21,1,0,0,0,0.4705,0,0,0,-0.0243,-0.0,1,USR-0056,Target,food,"Austin, US"
127.84,4.8586,-0.3054,1.8629,2.8844,0,0,170,4,7,2.8278,21,0,0,0,0,0.3491,1,0,0,-0.1066,-0.0,0,USR-0014,Starbucks,retail,offshore
807.58,6.6953,1.394,4.524,4.1557,0,0,131,6,6,1.216,17,3,0,0,1,0.01,1,0,0,0.0139,0.0,0,USR-0028,Target,food,offshore
1419.06,7.2585,2.9226,2.6868,-2.1576,1,0,180,1,4,0.8192,2,1,0,1,0,0.6598,1,1,1,1.9283,2.9226,0,USR-0078,Wire Transfer Co,crypto,anonymous
1184.3,7.0778,2.3358,-0.0868,-0.3072,1,0,61,15,9,2.6637,7,3,0,0,0,0.4304,1,0,0,1.0053,0.0,1,USR-0130,Amazon,food,offshore
721.09,6.5821,1.1777,-0.3997,0.9541,0,0,57,5,8,1.1063,15,2,0,0,1,0.01,0,1,0,0.0118,0.0,1,USR-0109,Target,gambling,"Seattle, US"
1205.25,7.0953,2.3881,0.4548,-0.0821,1,0,66,7,3,3.693,1,5,1,1,0,0.3474,0,1,1,0.8296,2.3881,0,USR-0154,Starbucks,crypto,"San Francisco, US"
1299.35,7.1704,2.6234,-2.7837,1.5015,1,0,24,4,7,1.054,0,0,0,1,0,0.6867,0,1,0,1.8015,2.6234,1,USR-0014,CryptoBridge,crypto,"Austin, US"
727.17,6.5905,1.1929,0.3143,0.3777,0,0,138,3,9,1.0484,1,1,0,1,0,0.3425,1,0,0,0.4086,1.1929,0,USR-0187,Shell Gas,food,Unknown Location
996.53,6.9053,1.8663,0.9121,-3.2138,0,0,184,11,7,2.0211,7,6,1,0,0,0.0802,0,0,1,0.1497,0.0,0,USR-0056,Uber,clothing,"New York, US"
782.15,6.6633,1.3304,-4.0561,-0.1588,0,0,90,5,3,1.1147,14,5,1,0,0,0.01,0,0,0,0.0133,0.0,1,USR-0115,Amazon,retail,"Austin, US"
830.06,6.7227,1.4501,1.9107,-2.7078,0,0,96,1,18,1.9978,8,3,0,0,0,0.0581,0,0,1,0.0843,0.0,0,USR-0007,Shell Gas,utilities,"San Francisco, US"
488.45,6.1933,0.5961,0.2979,-1.0451,0,0,113,11,8,2.8923,5,5,1,1,0,0.054,0,1,1,0.0322,0.5961,0,USR-0003,Walmart,travel,"Austin, US"
693.36,6.543,1.1084,0.9828,1.7226,0,0,71,10,3,1.1503,2,3,0,1,0,0.6716,0,1,1,0.7444,1.1084,0,USR-0111,PawnShop Plus,gambling,"Seattle, US"
567.28,6.3426,0.7932,0.9966,-2.933,0,0,145,4,5,0.5232,11,4,0,0,1,0.6575,0,0,1,0.5215,0.0,0,USR-0151,Wire Transfer Co,food,"New York, US"
429.21,6.0643,0.448,1.1756,2.7022,0,0,111,15,12,0.8501,5,0,0,1,0,0.7009,1,1,0,0.314,0.448,0,USR-0107,Wire Transfer Co,travel,Unknown Location
2815.24,7.9432,6.4131,0.5108,-0.1568,1,0,42,7,10,0.8519,1,4,0,1,0,0.3282,0,0,1,2.1048,6.4131,0,USR-0018,Shell Gas,clothing,"Chicago, US"
624.05,6.4378,0.9351,0.0772,4.7275,0,0,197,15,3,0.5754,5,0,0,1,0,0.0495,1,0,0,0.0463,0.9351,0,USR-0038,Starbucks,healthcare,offshore
1547.63,7.3451,3.2441,0.9591,2.4535,1,0,141,5,7,1.8064,3,0,0,1,0,0.2398,1,0,0,0.7779,3.2441,0,USR-0115,Netflix,retail,offshore
1346.07,7.2057,2.7402,3.5386,-3.1854,1,0,28,2,8,0.7816,8,6,1,0,0,0.0838,0,0,1,0.2296,0.0,0,USR-0015,Amazon,healthcare,"Seattle, US"
1647.34,7.4075,3.4934,3.7779,0.903,1,0,199,12,3,1.1614,1,3,0,1,0,0.6434,1,1,0,2.2477,3.4934,0,USR-0192,Wire Transfer Co,gambling,offshore
217.77,5.388,-0.0806,2.7301,-1.6048,0,0,22,3,18,1.1138,5,5,1,1,0,0.0678,0,1,1,-0.0055,-0.0806,0,USR-0119,Starbucks,travel,"Seattle, US"
1624.66,7.3937,3.4366,-0.2136,-0.7645,1,0,20,5,12,0.5047,3,3,0,1,0,0.2115,0,0,0,0.7268,3.4366,1,USR-0028,Uber,utilities,"San Francisco, US"
182.3,5.2111,-0.1692,0.9541,-0.5,0,0,138,6,9,0.8787,3,5,1,1,0,0.5932,0,0,1,-0.1004,-0.1692,0,USR-0039,PawnShop Plus,retail,"Chicago, US"
1192.97,7.085,2.3574,0.3368,-2.5262,1,0,159,6,8,2.8292,9,2,0,0,1,0.1988,0,1,1,0.4687,0.0,0,USR-0185,McDonald's,travel,"Seattle, US"
147.74,5.0022,-0.2556,2.2891,0.7794,0,0,153,8,9,1.7731,12,0,0,0,1,0.6696,1,1,1,-0.1711,-0.0,0,USR-0017,PawnShop Plus,gambling,offshore
163.42,5.1024,-0.2165,-5.6101,-2.2862,0,0,118,5,12,1.8116,3,4,0,1,0,0.8169,1,0,1,-0.1769,-0.2165,1,USR-0086,Wire Transfer Co,retail,Unknown Location
176.94,5.1814,-0.1826,1.381,-3.1493,0,0,112,15,17,1.5525,8,0,0,0,0,0.1272,0,0,1,-0.0232,-0.0,0,USR-0126,Walmart,food,"New York, US"
1002.85,6.9116,1.8821,1.8167,1.5751,1,0,142,2,4,1.0208,8,0,0,0,0,0.4197,1,0,0,0.7899,0.0,0,USR-0044,Target,clothing,Unknown Location
921.39,6.827,1.6785,-2.8703,0.6912,0,0,127,9,7,0.9842,4,2,0,1,0,0.3171,0,0,0,0.5323,1.6785,1,USR-0025,Uber,utilities,"Chicago, US"
1497.98,7.3125,3.12,5.3355,4.4721,1,0,119,12,6,1.6967,3,4,0,1,0,0.4931,1,1,0,1.5385,3.12,0,USR-0145,Netflix,travel,Unknown Location
2958.12,7.9926,6.7703,1.8086,2.1945,1,0,92,2,10,0.6006,5,2,0,1,0,0.4627,0,1,1,3.1326,6.7703,0,USR-0013,McDonald's,gambling,"Chicago, US"
553.51,6.3181,0.7588,1.4879,0.2375,0,0,28,0,13,0.7821,0,1,0,1,0,0.5151,0,0,0,0.3909,0.7588,0,USR-0025,Starbucks,utilities,"Seattle, US"
1232.52,7.1176,2.4563,1.4734,0.2352,1,0,147,12,13,1.9448,8,1,0,0,0,0.01,0,1,1,0.0246,0.0,0,USR-0068,Uber,travel,"Seattle, US"
198.37,5.2952,-0.1291,0.0697,3.0066,0,0,73,5,11,1.1358,12,4,0,0,1,0.0867,1,0,0,-0.0112,-0.0,0,USR-0138,Netflix,retail,Unknown Location
186.99,5.2364,-0.1575,-0.2009,3.8676,0,0,64,1,6,2.2338,2,3,0,1,0,0.3727,0,0,0,-0.0587,-0.1575,0,USR-0067,Uber,healthcare,"San Francisco, US"
908.66,6.8131,1.6466,-1.2489,-0.2503,0,0,83,6,15,1.8533,3,0,0,1,0,0.619,0,1,0,1.0192,1.6466,1,USR-0109,PawnShop Plus,electronics,"New York, US"
92.57,4.5387,-0.3936,-0.6389,3.3591,0,0,68,6,3,0.5719,3,2,0,1,0,0.1437,0,0,0,-0.0566,-0.3936,0,USR-0146,McDonald's,utilities,"Austin, US"
